172.75
174.23
174.84
175.89
174.47
174.4399
174.89
175.83
175.75
177.61
177.04
176.5
176.01
177.255
175.71
175.14
171.36
172.06
169.65
171.19
171.43
172.81
170.8
172.92
175.52
177.18
177.32
176.42
179.37
179.58
180.32
179.94
179.08
178.98
179.5
180.3
182.82
180.17
177.67
175.16
176.17
177.12
179.52
180.08
181.17
181.76
181.91
181.84
180.5
180.35
181.47
179.3
179.82
179.88
179.72
180.34
181.03
180.77
182.49
184.3
184.59
186.74
186.35
186.6
185.8751
183.46
181.82
181.25
181.72
183.12
182.5975
184.44
184
181.35
182.8207
182.7
184.64
183.69
183.85
184.13
184.21
185.81
185.77
186.15
185.75
185.99
182.44
180.21
179.1
179.57
171.75
169.63
174.32
172.13
177.14
177.3
173.33
173.05
173.92
173.39
165.32
170.96
166.8
163.7
165.86
169.66
172.13
169.52
168.95
170.26
175.47
174.49
171.54
166.47
166.5
165.14
168.1
167.53
162.05
159.22
160.4
159.21
162.92
163.47
168.65
168.16
169.42
172.26
165.81
166.89
161.34
163.05
163.57
165.04
165.12
160.92
157.52
158.44
154.78
152.47
147.58
143.5
152.47
153.15
153.05
154.885
149.7
156.39
158.015
159.56
160.78
161.23
160.76
159.3
162.43
162.38
163.63
165.2
162.06
162.18
163.18
165.25
163.09
161.51
165.81
168.16
